Gene	LengthPI	UniqueProteinTranscripts	Coding_exons_gene	Variants(,)sep	TotalUTR	5'	3'	Both
115024	300	5	11	XP_011522578.1	1	0	0	0
115024	300	5	11	XP_016879616.1	1	0	0	0
115024	300	5	11	NP_443167.4	1	0	0	0
147798	712	3	17	NP_653287.2	1	0	0	0
147798	712	3	17	XP_011524788.1	1	0	0	0
147798	712	3	17	NP_001138775.2	1	0	0	0
401466	100	2	4	NP_001093143.1,NP_001093141.1,NP_001093142.1,NP_001093140.1,XP_011515830.1	5	3	0	1
401466	100	2	4	NP_001280249.1	1	0	0	0
147807	264	2	2	XP_011524789.1	1	0	0	0
147807	264	2	2	NP_694951.1	1	0	0	0
147808	323	1	2	NP_976308.1	1	0	0	0
442721	547	1	3	NP_997046.1	1	0	0	0
254013	262	1	3	NP_001129336.1,NP_776163.1,NP_001129335.1	3	2	0	0
23025	1703	4	46	XP_011526112.1	1	0	0	0
23025	1703	4	46	XP_011526113.1	1	0	0	0
23025	1703	4	46	NP_001073890.2	1	0	0	0
23025	1703	4	46	XP_016881991.1	1	0	0	0
121355	167	1	7	NP_653195.2,XP_016874289.1	2	1	0	0
9287	351	2	3	NP_055441.2	1	0	0	0
9287	351	2	3	NP_001028252.1	1	0	0	0
105373759	182	1	2	XP_016860972.1	1	0	0	0
147837	476	7	10	XP_011526002.1,XP_006722713.1,XP_011526001.1	3	2	0	0
147837	476	7	10	XP_005259807.1	1	0	0	0
147837	476	7	10	NP_660319.1	1	0	0	0
147837	476	7	10	XP_016881821.1	1	0	0	0
147837	476	7	10	XP_005259808.1	1	0	0	0
147837	476	7	10	XP_006722714.1	1	0	0	0
147837	476	7	10	XP_011526000.1	1	0	0	0
147841	197	6	15	NP_001303961.1	1	0	0	0
147841	197	6	15	NP_872319.1	1	0	0	0
147841	197	6	15	NP_001303960.1	1	0	0	0
147841	197	6	15	XP_005259810.1	1	0	0	0
147841	197	6	15	NP_001303962.1	1	0	0	0
147841	197	6	15	XP_011526004.1	1	0	0	0
122945	359	4	11	NP_001106946.1,XP_005267387.1,XP_011534729.1,XP_011534730.1	4	0	0	3
122945	359	4	11	XP_016876459.1	1	0	0	0
122945	359	4	11	XP_016876458.1	1	0	0	0
122945	359	4	11	XP_011534731.1	1	0	0	0
84128	830	2	22	NP_001290025.1	1	0	0	0
84128	830	2	22	NP_115544.1	1	0	0	0
2797	120	3	8	XP_016883312.1,NP_847901.1	2	0	0	1
2797	120	3	8	NP_001492.1,NP_001297149.1	2	1	0	0
2797	120	3	8	NP_847902.1	1	0	0	0
161176	975	4	22	XP_016876545.1	1	0	0	0
161176	975	4	22	XP_016876546.1	1	0	0	0
161176	975	4	22	XP_011534817.1	1	0	0	0
161176	975	4	22	XP_005267434.1,XP_006720126.1,NP_689805.3	3	1	0	1
115098	223	1	4	NP_001129675.1,NP_612451.1	2	1	0	0
246175	555	6	19	XP_011530109.1	1	0	0	0
246175	555	6	19	NP_653172.2,NP_001273719.1	2	1	0	0
246175	555	6	19	XP_011530112.1,XP_016863445.1	2	1	0	0
246175	555	6	19	XP_011530108.1	1	0	0	0
246175	555	6	19	XP_016863446.1	1	0	0	0
246175	555	6	19	XP_011530111.1,XP_011530110.1	2	1	0	0
147872	562	7	23	XP_016881822.1	1	0	0	0
147872	562	7	23	XP_011524790.1,XP_011524791.1,XP_011524799.1	3	2	0	0
147872	562	7	23	XP_011524792.1	1	0	0	0
147872	562	7	23	XP_011524798.1,XP_011524797.1	2	1	0	0
147872	562	7	23	XP_011524796.1	1	0	0	0
147872	562	7	23	XP_005258606.1	1	0	0	0
147872	562	7	23	NP_653289.3	1	0	0	0
115106	278	1	9	NP_612452.1	1	0	0	0
115111	663	3	19	NP_001269286.1	1	0	0	0
115111	663	3	19	NP_001269285.1,NP_439897.1	2	1	0	0
115111	663	3	19	NP_599028.1	1	0	0	0
246184	85	1	2	NP_644815.1,XP_016870064.1,XP_016870062.1,XP_016870063.1	4	3	0	0
23171	351	2	9	NP_055956.1	1	0	0	0
23171	351	2	9	XP_006713131.1	1	0	0	0
729159	415	1	1	NP_001269230.1	1	0	0	0
133874	102	6	9	NP_001292324.1,NP_001292325.1	2	1	0	0
133874	102	6	9	XP_016864518.1	1	0	0	0
133874	102	6	9	XP_016864519.1	1	0	0	0
133874	102	6	9	XP_011532734.1	1	0	0	0
133874	102	6	9	NP_001292326.1	1	0	0	0
133874	102	6	9	NP_001096079.1,XP_016864521.1,NP_001292322.1,NP_001292323.1,XP_016864522.1,XP_016864520.1	6	5	0	0
26517	95	1	3	NP_036590.1	1	0	0	0
115123	253	6	8	XP_011541432.1,XP_011541431.1,XP_011541433.1	3	2	0	0
115123	253	6	8	XP_016864504.1	1	0	0	0
115123	253	6	8	XP_011541434.1	1	0	0	0
115123	253	6	8	XP_011541430.1	1	0	0	0
115123	253	6	8	XP_016864503.1	1	0	0	0
115123	253	6	8	NP_848545.1	1	0	0	0
286436	154	1	4	XP_011529224.1,XP_006724703.1,NP_001157888.1	3	0	0	2
100130890	97	1	4	XP_016865630.1,NP_001182060.1	2	0	0	1
23474	254	5	8	XP_005258744.1	1	0	0	0
23474	254	5	8	NP_001307798.1	1	0	0	0
23474	254	5	8	NP_001307797.1	1	0	0	0
23474	254	5	8	NP_001307796.1	1	0	0	0
23474	254	5	8	NP_055112.2	1	0	0	0
100132476	155	1	1	NP_149050.3	1	0	0	0
147906	629	3	6	XP_016881823.1	1	0	0	0
147906	629	3	6	NP_659493.2	1	0	0	0
147906	629	3	6	NP_001287975.1,XP_011524801.1,XP_011524802.1	3	0	0	2
90187	766	1	4	NP_443078.1	1	0	0	0
246213	589	2	12	NP_647480.1	1	0	0	0
246213	589	2	12	NP_001138760.1	1	0	0	0
57505	985	4	24	XP_016866601.1	1	0	0	0
57505	985	4	24	XP_005249302.1	1	0	0	0
57505	985	4	24	NP_065796.1	1	0	0	0
57505	985	4	24	XP_011513066.1	1	0	0	0
147912	739	1	3	NP_787071.2	1	0	0	0
139341	155	1	5	NP_776155.1	1	0	0	0
147920	130	2	7	XP_011524803.1,NP_001002915.2,XP_016881824.1	3	1	0	1
147920	130	2	7	NP_001128585.1	1	0	0	0
147923	688	6	8	XP_016881828.1	1	0	0	0
147923	688	6	8	XP_011524812.1,XP_006723102.1,XP_011524807.1,XP_011524810.1,XP_011524809.1,XP_016881826.1,XP_016881827.1	7	2	0	4
147923	688	6	8	XP_011524805.1,XP_011524806.1,NP_653290.2	3	1	0	1
147923	688	6	8	XP_016881829.1	1	0	0	0
147923	688	6	8	XP_006723101.1,XP_016881825.1	2	1	0	0
147923	688	6	8	XP_011524813.1	1	0	0	0
285346	530	1	3	NP_001274278.1	1	0	0	0
147929	499	2	5	NP_001035939.1,NP_689690.3,XP_016881830.1,XP_011524814.1,XP_011524816.1	5	1	0	3
147929	499	2	5	XP_016881832.1,XP_016881831.1	2	1	0	0
7108	418	2	10	NP_001264162.1	1	0	0	0
7108	418	2	10	NP_003264.2	1	0	0	0
246243	286	3	8	NP_002927.2	1	0	0	0
246243	286	3	8	NP_001273763.1	1	0	0	0
246243	286	3	8	NP_001273766.1	1	0	0	0
147945	994	3	9	XP_016881833.1	1	0	0	0
147945	994	3	9	NP_604393.2	1	0	0	0
147945	994	3	9	XP_016881834.1	1	0	0	0
147948	548	2	5	NP_653291.1	1	0	0	0
147948	548	2	5	NP_001307300.1	1	0	0	0
147949	569	4	8	XP_016881840.1,XP_016881841.1,XP_016881842.1	3	2	0	0
147949	569	4	8	NP_001153332.1,XP_016881839.1,NP_689691.2,NP_001153333.1,XP_011524819.1	5	2	0	2
147949	569	4	8	XP_005258615.1	1	0	0	0
147949	569	4	8	XP_016881838.1,XP_016881835.1,XP_016881836.1,XP_016881837.1	4	3	0	0
344558	882	3	13	XP_011509412.1	1	0	0	0
344558	882	3	13	NP_001092759.1	1	0	0	0
344558	882	3	13	XP_011509411.1	1	0	0	0
285550	657	1	1	NP_001138663.1,XP_016863537.1	2	1	0	0
344561	347	1	1	NP_997247.2	1	0	0	0
100289279	495	4	13	XP_011543976.1	1	0	0	0
100289279	495	4	13	XP_011543974.1	1	0	0	0
100289279	495	4	13	XP_016870869.1	1	0	0	0
100289279	495	4	13	XP_011543975.1	1	0	0	0
115196	538	5	12	XP_011525966.1,XP_016881724.1,XP_006722698.1,XP_016881725.1	4	3	0	0
115196	538	5	12	XP_011525962.1,XP_011525964.1	2	1	0	0
115196	538	5	12	NP_001096121.1	1	0	0	0
115196	538	5	12	XP_011525969.1	1	0	0	0
115196	538	5	12	XP_016881723.1	1	0	0	0
246269	481	8	19	XP_011533963.1	1	0	0	0
246269	481	8	19	XP_016866136.1,XP_005266942.1	2	1	0	0
246269	481	8	19	XP_011533959.1	1	0	0	0
246269	481	8	19	XP_011533962.1	1	0	0	0
246269	481	8	19	XP_016866138.1,XP_016866137.1	2	1	0	0
246269	481	8	19	XP_011533961.1	1	0	0	0
246269	481	8	19	NP_001309934.1	1	0	0	0
246269	481	8	19	NP_660358.2	1	0	0	0
147968	719	12	29	XP_016881852.1	1	0	0	0
147968	719	12	29	XP_016881854.1	1	0	0	0
147968	719	12	29	XP_016881849.1	1	0	0	0
147968	719	12	29	XP_016881847.1	1	0	0	0
147968	719	12	29	XP_016881853.1	1	0	0	0
147968	719	12	29	NP_653292.2	1	0	0	0
147968	719	12	29	XP_016881848.1	1	0	0	0
147968	719	12	29	XP_016881850.1	1	0	0	0
147968	719	12	29	XP_016881844.1	1	0	0	0
147968	719	12	29	XP_016881846.1	1	0	0	0
147968	719	12	29	XP_016881851.1	1	0	0	0
147968	719	12	29	XP_016881845.1	1	0	0	0
115201	398	6	15	NP_001308218.1	1	0	0	0
115201	398	6	15	NP_443168.2	1	0	0	0
115201	398	6	15	NP_001308219.1	1	0	0	0
115201	398	6	15	NP_001308216.1,NP_001308217.1,NP_840055.1,XP_011529144.1	4	3	0	0
115201	398	6	15	XP_011529143.1	1	0	0	0
115201	398	6	15	NP_840054.1	1	0	0	0
115207	325	1	1	NP_612453.1	1	0	0	0
115209	524	1	8	NP_660286.1	1	0	0	0
729438	329	2	11	XP_016868063.1	1	0	0	0
729438	329	2	11	NP_001138536.1	1	0	0	0
147991	716	4	21	XP_006723108.1	1	0	0	0
147991	716	4	21	XP_016881856.1	1	0	0	0
147991	716	4	21	NP_001166245.1,NP_997208.2,XP_011524828.1	3	1	0	1
147991	716	4	21	XP_016881855.1	1	0	0	0
171586	409	4	14	NP_001295186.1,XP_016881060.1,XP_016881061.1,XP_016881062.1,XP_016881063.1	5	0	0	4
171586	409	4	14	NP_001295185.1	1	0	0	0
171586	409	4	14	NP_612213.2	1	0	0	0
171586	409	4	14	XP_011524149.1	1	0	0	0
254042	335	3	12	NP_954697.1	1	0	0	0
254042	335	3	12	NP_001309208.1,NP_001309207.1	2	1	0	0
254042	335	3	12	XP_016859239.1	1	0	0	0
286205	629	2	19	NP_001138349.1	1	0	0	0
286205	629	2	19	NP_775961.2	1	0	0	0
148003	142	1	4	NP_001177370.2	1	0	0	0
91875	440	1	10	NP_612385.2	1	0	0	0
1655	614	2	15	NP_001307524.1,NP_001307525.1,NP_004387.1	3	2	0	0
1655	614	2	15	NP_001307526.1	1	0	0	0
54887	1440	1	21	NP_060224.3	1	0	0	0
148014	239	2	5	XP_016881857.1	1	0	0	0
148014	239	2	5	NP_689692.2	1	0	0	0
285349	331	1	2	XP_006713180.1,NP_775929.2,XP_011531924.1,XP_005265147.1	4	2	0	1
148022	712	1	1	NP_891549.1	1	0	0	0
246329	364	3	12	NP_001273186.1	1	0	0	0
246329	364	3	12	NP_001273185.1	1	0	0	0
246329	364	3	12	NP_659501.1,XP_011536428.1	2	1	0	0
246330	469	5	9	NP_659502.2,XP_011543186.1	2	1	0	0
246330	469	5	9	XP_016872954.1	1	0	0	0
246330	469	5	9	NP_001091980.1	1	0	0	0
246330	469	5	9	NP_001230065.1	1	0	0	0
246330	469	5	9	NP_001230064.1	1	0	0	0
100287036	125	1	4	NP_001229814.1,XP_016878302.1	2	0	0	1
574016	101	2	6	XP_016875162.1	1	0	0	0
574016	101	2	6	NP_001020403.1	1	0	0	0
115265	193	1	2	NP_660287.1	1	0	0	0
26253	219	3	10	XP_011518917.1	1	0	0	0
26253	219	3	10	NP_055173.1	1	0	0	0
26253	219	3	10	XP_011518916.1	1	0	0	0
60561	792	3	19	NP_068749.3	1	0	0	0
60561	792	3	19	XP_016867986.1,XP_016867987.1,XP_005250581.1,XP_011514760.1	4	3	0	0
60561	792	3	19	XP_016867985.1	1	0	0	0
8289	2285	2	21	NP_006006.3	1	0	0	0
8289	2285	2	21	NP_624361.1	1	0	0	0
115273	218	3	4	NP_001180461.1	1	0	0	0
115273	218	3	4	NP_689517.1	1	0	0	0
115273	218	3	4	XP_016855715.1	1	0	0	0
574028	121	1	1	NP_001020404.1	1	0	0	0
344657	560	2	7	XP_011511051.1	1	0	0	0
344657	560	2	7	XP_011511050.1,XP_005247478.1,XP_006713676.1,NP_001073929.1	4	2	0	1
344658	446	1	7	NP_872416.1,NP_001291295.1	2	1	0	0
8291	2119	16	60	NP_001124456.1	1	0	0	0
8291	2119	16	60	NP_001124458.1	1	0	0	0
8291	2119	16	60	NP_001124459.1	1	0	0	0
8291	2119	16	60	NP_001124450.1	1	0	0	0
8291	2119	16	60	NP_001124449.1	1	0	0	0
8291	2119	16	60	NP_001124451.1	1	0	0	0
8291	2119	16	60	NP_001123927.1	1	0	0	0
8291	2119	16	60	NP_001124448.1	1	0	0	0
8291	2119	16	60	NP_003485.1	1	0	0	0
8291	2119	16	60	NP_001124457.1	1	0	0	0
8291	2119	16	60	NP_001124452.1	1	0	0	0
8291	2119	16	60	NP_001124453.1	1	0	0	0
8291	2119	16	60	NP_001124454.1	1	0	0	0
8291	2119	16	60	XP_005264641.1	1	0	0	0
8291	2119	16	60	XP_005264642.1	1	0	0	0
8291	2119	16	60	NP_001124455.1	1	0	0	0
115286	274	7	16	XP_006713019.1	1	0	0	0
115286	274	7	16	XP_011531630.1	1	0	0	0
115286	274	7	16	XP_011531629.1,NP_001158268.1	2	0	0	1
115286	274	7	16	XP_016861160.1	1	0	0	0
115286	274	7	16	XP_016861161.1,XP_016861162.1	2	1	0	0
115286	274	7	16	XP_016861163.1	1	0	0	0
115286	274	7	16	NP_775742.4	1	0	0	0
115290	287	2	6	NP_680474.1	1	0	0	0
115290	287	2	6	NP_079183.4	1	0	0	0
115294	357	4	8	NP_001273711.1	1	0	0	0
115294	357	4	8	NP_443169.2	1	0	0	0
115294	357	4	8	XP_005251203.1	1	0	0	0
115294	357	4	8	NP_001273712.1,XP_011515746.1,XP_016868506.1	3	0	0	2
148066	429	1	1	NP_859061.3	1	0	0	0
150051	144	1	2	NP_001307952.1	1	0	0	0
115330	333	3	6	XP_005249670.1	1	0	0	0
115330	333	3	6	XP_006715705.1,XP_011513418.1	2	1	0	0
115330	333	3	6	NP_001290402.1,NP_001290403.1,NP_612454.1,XP_006715706.1	4	2	0	1
286827	403	1	1	NP_775107.1	1	0	0	0
148103	588	2	5	XP_016881858.1	1	0	0	0
148103	588	2	5	NP_001007249.1	1	0	0	0
148109	369	1	2	NP_689694.1	1	0	0	0
148113	1156	1	8	NP_694953.2	1	0	0	0
115350	429	17	20	XP_011507437.1	1	0	0	0
115350	429	17	20	XP_011507438.1	1	0	0	0
115350	429	17	20	XP_011507429.1	1	0	0	0
115350	429	17	20	XP_011507431.1	1	0	0	0
115350	429	17	20	XP_011507427.1	1	0	0	0
115350	429	17	20	XP_011507432.1	1	0	0	0
115350	429	17	20	XP_005244924.1	1	0	0	0
115350	429	17	20	XP_011507428.1	1	0	0	0
115350	429	17	20	XP_011507433.1,XP_011507434.1	2	0	1	0
115350	429	17	20	NP_443170.1	1	0	0	0
115350	429	17	20	XP_005244923.1	1	0	0	0
115350	429	17	20	NP_001152870.1	1	0	0	0
115350	429	17	20	XP_011507430.1	1	0	0	0
115350	429	17	20	XP_011507435.1,XP_011507436.1,XP_016855716.1	3	2	0	0
115350	429	17	20	NP_001152869.1	1	0	0	0
115350	429	17	20	XP_011507439.1	1	0	0	0
115350	429	17	20	XP_005244926.1	1	0	0	0
115352	742	2	17	NP_001307262.1	1	0	0	0
115352	742	2	17	XP_006711208.1,NP_443171.2	2	0	0	1
115353	428	1	7	XP_006710391.1,NP_001243338.1,NP_443172.1,XP_006710390.1	4	3	0	0
115361	640	1	11	NP_443173.2	1	0	0	0
115362	586	1	10	NP_001127958.1,NP_443174.1	2	1	0	0
148137	480	9	23	XP_011524838.1	1	0	0	0
148137	480	9	23	XP_011524833.1	1	0	0	0
148137	480	9	23	XP_011524832.1	1	0	0	0
148137	480	9	23	XP_011524834.1	1	0	0	0
148137	480	9	23	XP_011524830.1	1	0	0	0
148137	480	9	23	XP_011524837.1	1	0	0	0
148137	480	9	23	NP_001034976.2	1	0	0	0
148137	480	9	23	XP_011524835.1,XP_011524836.1	2	0	1	0
148137	480	9	23	XP_011524831.1	1	0	0	0
57458	477	2	4	NP_001287965.1	1	0	0	0
57458	477	2	4	NP_065749.2	1	0	0	0
344752	401	2	6	NP_997248.2	1	0	0	0
344752	401	2	6	XP_011511055.1	1	0	0	0
344758	731	1	4	NP_001033794.1	1	0	0	0
53836	358	1	2	NP_076404.3	1	0	0	0
148156	402	2	7	NP_001291279.1,XP_016881859.1,XP_016881860.1,XP_016881861.1,XP_011526005.1	5	0	0	4
148156	402	2	7	NP_653294.1	1	0	0	0
49854	865	2	3	XP_011527890.1,XP_016883849.1,NP_065778.3,NP_001091872.1,NP_001307660.1,XP_016883850.1,XP_005261178.1,XP_011527892.1	8	7	0	0
49854	865	2	3	NP_001307658.1,NP_001091873.1	2	1	0	0
49855	1400	21	46	NP_001139395.1	1	0	0	0
49855	1400	21	46	XP_016877773.1	1	0	0	0
49855	1400	21	46	XP_011519956.1	1	0	0	0
49855	1400	21	46	XP_016877772.1	1	0	0	0
49855	1400	21	46	XP_011519954.1	1	0	0	0
49855	1400	21	46	XP_016877770.1	1	0	0	0
49855	1400	21	46	XP_005254474.1,XP_011519952.1,XP_016877757.1	3	2	0	0
49855	1400	21	46	XP_016877755.1	1	0	0	0
49855	1400	21	46	XP_016877763.1	1	0	0	0
49855	1400	21	46	XP_016877768.1	1	0	0	0
49855	1400	21	46	XP_016877764.1,XP_016877765.1	2	1	0	0
49855	1400	21	46	XP_016877761.1	1	0	0	0
49855	1400	21	46	XP_011519958.1	1	0	0	0
49855	1400	21	46	XP_016877760.1	1	0	0	0
49855	1400	21	46	XP_016877762.1	1	0	0	0
49855	1400	21	46	XP_016877756.1	1	0	0	0
49855	1400	21	46	XP_016877769.1	1	0	0	0
49855	1400	21	46	XP_011519955.1	1	0	0	0
49855	1400	21	46	XP_016877771.1	1	0	0	0
49855	1400	21	46	XP_016877767.1,XP_016877766.1	2	1	0	0
49855	1400	21	46	NP_065894.2,XP_005254476.1,XP_016877759.1,XP_016877758.1	4	0	0	3
49856	460	3	14	XP_005244811.1	1	0	0	0
49856	460	3	14	NP_060288.3	1	0	0	0
49856	460	3	14	XP_016856876.1	1	0	0	0
100287171	465	11	20	XP_016869660.1,XP_016869661.1	2	1	0	0
100287171	465	11	20	NP_878908.4	1	0	0	0
100287171	465	11	20	XP_016869658.1,XP_011515965.1	2	1	0	0
100287171	465	11	20	XP_011515961.1	1	0	0	0
100287171	465	11	20	XP_011515968.1	1	0	0	0
100287171	465	11	20	XP_011515973.2,XP_016869662.1	2	0	1	0
100287171	465	11	20	XP_011515967.1	1	0	0	0
100287171	465	11	20	XP_016869659.1,XP_011515966.1	2	1	0	0
100287171	465	11	20	XP_011515960.1	1	0	0	0
100287171	465	11	20	XP_011515964.1	1	0	0	0
100287171	465	11	20	XP_011515962.1	1	0	0	0
49860	495	1	2	NP_057274.1	1	0	0	0
49861	219	1	2	NP_001001346.1,XP_011534150.1	2	0	0	1
115399	542	2	12	XP_016872656.1,XP_011518177.1,XP_011518179.1,XP_016872657.1,XP_006718195.1,XP_011518178.1,XP_005252832.1,NP_932341.1,XP_006718196.1	9	8	0	0
115399	542	2	12	XP_005252833.1	1	0	0	0
148170	148	1	1	NP_659494.2	1	0	0	0
90231	634	2	5	NP_612355.1	1	0	0	0
90231	634	2	5	XP_005263588.1	1	0	0	0
158763	535	3	14	NP_659404.2	1	0	0	0
158763	535	3	14	NP_001269536.1	1	0	0	0
158763	535	3	14	XP_006724792.1,XP_011529582.1	2	1	0	0
344787	632	1	2	NP_001131146.2,XP_016861788.1	2	0	0	1
90233	670	2	3	NP_612356.2	1	0	0	0
90233	670	2	3	NP_001257867.1	1	0	0	0
115416	234	2	5	NP_612455.1	1	0	0	0
115416	234	2	5	XP_016867220.1	1	0	0	0
100188893	74	1	2	NP_001127965.1	1	0	0	0
115426	802	4	18	XP_016869743.1	1	0	0	0
115426	802	4	18	NP_690856.1	1	0	0	0
115426	802	4	18	XP_016869742.1	1	0	0	0
115426	802	4	18	XP_011516006.1,XP_011516007.1	2	1	0	0
344805	717	3	19	NP_001036040.2	1	0	0	0
344805	717	3	19	XP_011511056.1	1	0	0	0
344805	717	3	19	XP_011511060.1	1	0	0	0
148198	572	3	7	NP_001092096.1	1	0	0	0
148198	572	3	7	XP_011526007.1	1	0	0	0
148198	572	3	7	XP_016881862.1	1	0	0	0
344807	271	2	7	XP_011511065.1,XP_016861789.1,NP_001186144.1	3	1	0	1
344807	271	2	7	NP_001008784.2	1	0	0	0
148206	555	1	3	NP_872321.2	1	0	0	0
148213	645	1	4	NP_612143.2	1	0	0	0
338821	640	1	13	NP_001009562.3	1	0	0	0
100287226	1252	2	7	NP_001229609.1	1	0	0	0
100287226	1252	2	7	XP_016881611.1	1	0	0	0
148223	118	1	2	NP_689695.2,XP_005259563.1,XP_006722716.1	3	2	0	0
148229	1300	10	37	XP_011526014.1	1	0	0	0
148229	1300	10	37	XP_011526011.1	1	0	0	0
148229	1300	10	37	NP_620168.1	1	0	0	0
148229	1300	10	37	XP_006722717.1,XP_006722718.1	2	1	0	0
148229	1300	10	37	XP_011526013.1	1	0	0	0
148229	1300	10	37	XP_011526012.1	1	0	0	0
148229	1300	10	37	XP_011526010.1	1	0	0	0
148229	1300	10	37	NP_001171473.1	1	0	0	0
148229	1300	10	37	XP_006722719.1	1	0	0	0
148229	1300	10	37	XP_011526009.1	1	0	0	0
344838	377	1	1	NP_940906.1	1	0	0	0
84301	399	1	9	NP_115717.3	1	0	0	0
337878	87	1	1	NP_853637.2	1	0	0	0
8324	574	1	1	NP_003498.1	1	0	0	0
541468	239	1	2	NP_001013633.1	1	0	0	0
377630	530	1	1	NP_958804.2	1	0	0	0
401541	288	6	14	NP_001012267.1	1	0	0	0
401541	288	6	14	NP_001273898.1	1	0	0	0
401541	288	6	14	NP_001273900.1	1	0	0	0
401541	288	6	14	XP_011516987.1	1	0	0	0
401541	288	6	14	XP_016870204.1	1	0	0	0
401541	288	6	14	XP_011516991.1	1	0	0	0
4697	81	1	4	NP_002480.1	1	0	0	0
342096	693	1	18	NP_001033729.2	1	0	0	0
148266	686	4	6	XP_006723111.1,XP_011524840.1,XP_006723109.1,XP_006723110.1	4	3	0	0
148266	686	4	6	XP_016881867.1	1	0	0	0
148266	686	4	6	XP_016881871.1,XP_016881868.1,XP_016881869.1,XP_016881870.1	4	3	0	0
148266	686	4	6	XP_016881866.1,XP_016881865.1,XP_011524841.1,NP_689697.2	4	2	0	1
148268	592	4	7	XP_011524846.1,NP_653295.1,NP_001308920.1	3	0	0	2
148268	592	4	7	XP_011524847.1,NP_001308921.1	2	0	0	1
148268	592	4	7	NP_001308922.1,NP_001308923.1	2	1	0	0
148268	592	4	7	NP_001287922.1	1	0	0	0
123016	531	10	19	XP_011534735.1	1	0	0	0
123016	531	10	19	NP_001275711.1	1	0	0	0
123016	531	10	19	NP_001275712.1,XP_011534737.1	2	0	0	1
123016	531	10	19	XP_016876467.1	1	0	0	0
123016	531	10	19	NP_653197.2	1	0	0	0
123016	531	10	19	XP_016876466.1	1	0	0	0
123016	531	10	19	NP_001275710.1,XP_011534734.1	2	1	0	0
123016	531	10	19	NP_938052.1,XP_006720100.1	2	1	0	0
123016	531	10	19	NP_938051.1,XP_006720098.1	2	1	0	0
123016	531	10	19	XP_011534736.1	1	0	0	0
100287284	340	3	7	XP_011518844.1	1	0	0	0
100287284	340	3	7	XP_006719087.1	1	0	0	0
100287284	340	3	7	NP_001139693.1	1	0	0	0
115509	500	1	3	NP_612456.1	1	0	0	0
90249	842	5	20	NP_588610.2	1	0	0	0
90249	842	5	20	XP_006714990.1	1	0	0	0
90249	842	5	20	XP_011532988.1	1	0	0	0
90249	842	5	20	XP_011532989.1	1	0	0	0
90249	842	5	20	XP_006714991.1	1	0	0	0
148281	425	2	7	NP_001257734.1,NP_995320.1	2	1	0	0
148281	425	2	7	XP_016855860.1	1	0	0	0
161247	292	1	2	NP_981947.1	1	0	0	0
344892	225	1	3	XP_016861791.1,XP_016861790.1,NP_001004312.2	3	2	0	0
8330	130	1	1	NP_003501.1	1	0	0	0
344901	133	1	4	XP_005247485.1,XP_016861792.1,NP_937827.1	3	1	0	1
344905	1218	4	33	NP_940907.2	1	0	0	0
344905	1218	4	33	XP_011511072.1	1	0	0	0
344905	1218	4	33	XP_016861793.1	1	0	0	0
344905	1218	4	33	XP_016861794.1	1	0	0	0
377677	262	1	7	NP_940986.1	1	0	0	0
148304	269	1	1	NP_689698.1	1	0	0	0
100129216	70	1	2	NP_001229782.1	1	0	0	0
100130958	242	1	11	NP_001123451.1	1	0	0	0
8335	130	1	1	NP_003504.2	1	0	0	0
115548	810	9	32	NP_001139504.1	1	0	0	0
115548	810	9	32	NP_620137.2	1	0	0	0
115548	810	9	32	XP_016864507.1	1	0	0	0
115548	810	9	32	XP_016864512.1	1	0	0	0
115548	810	9	32	XP_016864505.1	1	0	0	0
115548	810	9	32	XP_016864508.1	1	0	0	0
115548	810	9	32	XP_016864510.1,XP_016864509.1	2	0	1	0
115548	810	9	32	XP_016864511.1	1	0	0	0
115548	810	9	32	XP_016864506.1	1	0	0	0
22980	676	19	23	XP_016878544.1	1	0	0	0
22980	676	19	23	XP_005256355.1	1	0	0	0
22980	676	19	23	XP_016878540.1	1	0	0	0
22980	676	19	23	XP_016878537.1	1	0	0	0
22980	676	19	23	XP_011521260.1	1	0	0	0
22980	676	19	23	XP_016878545.1,XP_016878546.1,XP_016878547.1	3	2	0	0
22980	676	19	23	XP_011521263.1,XP_016878542.1	2	1	0	0
22980	676	19	23	XP_005256356.1	1	0	0	0
22980	676	19	23	XP_016878539.1	1	0	0	0
22980	676	19	23	XP_011521261.1	1	0	0	0
22980	676	19	23	XP_016878543.1	1	0	0	0
22980	676	19	23	XP_011521262.1	1	0	0	0
22980	676	19	23	NP_055787.1	1	0	0	0
22980	676	19	23	XP_005256354.1	1	0	0	0
22980	676	19	23	XP_016878541.1	1	0	0	0
22980	676	19	23	XP_011521259.1	1	0	0	0
22980	676	19	23	XP_011521258.1	1	0	0	0
22980	676	19	23	XP_016878538.1	1	0	0	0
22980	676	19	23	XP_016878536.1	1	0	0	0
160728	610	2	17	XP_016874399.1	1	0	0	0
160728	610	2	17	NP_666018.3	1	0	0	0
115557	619	2	17	NP_001104740.1	1	0	0	0
115557	619	2	17	NP_891992.2	1	0	0	0
148327	395	2	10	NP_570968.1,NP_001242907.1,NP_001242908.1	3	2	0	0
148327	395	2	10	XP_016855861.1,NP_001242909.1,XP_006711235.1,NP_001242910.1	4	3	0	0
115560	271	1	1	NP_001245209.1,NP_659481.2	2	1	0	0
139411	888	1	5	XP_011543751.1,NP_775766.2	2	0	0	1
115572	425	1	2	NP_443175.2	1	0	0	0
57154	757	4	21	XP_016867946.1	1	0	0	0
